route_id,start_lat,start_lon,end_lat,end_lon,distance_km,travel_time_min,traffic_level,weather,road_type,accidents,fuel_cost,safety_index,scenic_score,user_preference,recommended,start_city,end_city,avg_speed_kmph
183,10.0607,-2.5099,4.8945,-1.7554,770.28,1155.42,2,Sunny,Main,0,2041.11,7.17,2,Scenic,1,Wa,Takoradi,40.0
184,6.2007,-1.6663,9.4075,-0.8536,487.97,522.83,2,Cloudy,Highway,0,1140.61,7.27,4,Scenic,0,Obuasi,Tamale,56.0
185,10.7856,-0.8514,5.6698,0.0166,704.46,1207.65,3,Sunny,Highway,0,1423.01,7.28,6,Scenic,0,Bolgatanga,Tema,35.0
186,5.1053,-1.2466,4.8945,-1.7554,81.97,87.82,2,Sunny,Highway,1,158.39,7.73,3,Fast,0,Cape Coast,Takoradi,56.0
187,6.0945,-0.2611,6.2007,-1.6663,190.36,228.43,1,Sunny,Main,0,365.16,8.55,4,Fast,1,Koforidua,Obuasi,50.0
188,5.6698,0.0166,9.4075,-0.8536,540.92,463.65,1,Rainy,Highway,0,1000.36,9.32,2,Fast,1,Tema,Tamale,70.0
189,5.6698,0.0166,6.2007,-1.6663,254.77,436.75,1,Sunny,Local,0,655.77,9.4,2,Scenic,1,Tema,Obuasi,35.0
190,5.6698,0.0166,10.0607,-2.5099,708.57,1062.86,2,Rainy,Main,0,1592.64,7.68,10,Scenic,0,Tema,Wa,40.0
191,5.6698,0.0166,6.2007,-1.6663,250.56,300.67,1,Cloudy,Main,0,436.2,8.63,9,Fast,1,Tema,Obuasi,50.0
192,9.4075,-0.8536,4.8945,-1.7554,690.36,591.74,1,Rainy,Highway,0,1510.35,9.01,1,Safe,0,Tamale,Takoradi,70.0
193,7.5855,-1.9395,10.0607,-2.5099,349.66,524.49,2,Cloudy,Main,1,698.68,6.99,10,Scenic,0,Techiman,Wa,40.0
194,10.0607,-2.5099,7.5855,-1.9395,371.0,397.5,2,Sunny,Highway,1,727.95,7.53,1,Fast,1,Wa,Techiman,56.0
195,6.6101,0.4713,5.1053,-1.2466,328.85,704.68,2,Cloudy,Local,2,797.58,6.16,5,Scenic,0,Ho,Cape Coast,28.0
196,5.6698,0.0166,9.4075,-0.8536,572.45,686.94,1,Sunny,Main,0,1083.15,8.89,10,Fast,1,Tema,Tamale,50.0
197,10.7856,-0.8514,4.8945,-1.7554,805.07,1380.12,1,Sunny,Local,0,1534.73,9.29,9,Scenic,1,Bolgatanga,Takoradi,35.0
198,6.6101,0.4713,5.1053,-1.2466,314.01,269.15,1,Rainy,Highway,0,705.68,8.84,9,Safe,0,Ho,Cape Coast,70.0
199,5.6037,-0.187,10.0607,-2.5099,733.36,628.59,1,Sunny,Highway,0,2009.34,9.38,10,Safe,1,Accra,Wa,70.0
200,5.6037,-0.187,10.7856,-0.8514,768.26,1152.39,2,Cloudy,Main,2,2291.13,7.42,3,Scenic,1,Accra,Bolgatanga,40.0
201,10.7856,-0.8514,7.5855,-1.9395,490.72,841.23,3,Sunny,Highway,1,1591.96,5.35,2,Fast,0,Bolgatanga,Techiman,35.0
202,7.5855,-1.9395,5.6037,-0.187,358.65,430.38,1,Stormy,Main,0,616.93,8.53,4,Fast,0,Techiman,Accra,50.0
203,10.7856,-0.8514,9.4075,-0.8536,191.48,229.78,1,Rainy,Main,0,501.53,8.66,6,Scenic,1,Bolgatanga,Tamale,50.0
204,9.4075,-0.8536,6.2007,-1.6663,453.57,971.94,2,Sunny,Local,1,1118.78,7.12,4,Scenic,0,Tamale,Obuasi,28.0
205,6.2007,-1.6663,6.6101,0.4713,316.26,542.16,1,Cloudy,Local,0,833.65,9.49,9,Scenic,1,Obuasi,Ho,35.0
206,10.7856,-0.8514,9.4075,-0.8536,204.43,350.45,3,Sunny,Highway,0,633.72,7.4,10,Fast,0,Bolgatanga,Tamale,35.0
207,4.8945,-1.7554,7.3399,-2.3268,360.65,618.26,1,Sunny,Local,0,857.86,9.23,7,Scenic,0,Takoradi,Sunyani,35.0
208,6.6101,0.4713,7.3399,-2.3268,390.66,1339.41,3,Cloudy,Local,2,816.52,6.87,8,Scenic,0,Ho,Sunyani,17.5
209,6.0945,-0.2611,5.1053,-1.2466,206.05,176.61,1,Sunny,Highway,0,556.06,9.29,5,Safe,1,Koforidua,Cape Coast,70.0
210,7.3399,-2.3268,10.0607,-2.5099,383.67,575.51,2,Sunny,Main,0,1032.1,7.84,2,Fast,1,Sunyani,Wa,40.0
211,7.5855,-1.9395,9.4075,-0.8536,288.37,432.56,2,Cloudy,Main,0,725.97,8.34,2,Scenic,0,Techiman,Tamale,40.0
212,10.7856,-0.8514,7.3399,-2.3268,537.89,461.05,1,Rainy,Highway,0,1237.3,9.22,8,Scenic,1,Bolgatanga,Sunyani,70.0
213,5.1053,-1.2466,5.6037,-0.187,157.32,168.56,2,Sunny,Highway,0,421.19,7.14,5,Safe,1,Cape Coast,Accra,56.0
214,5.6037,-0.187,6.6885,-1.6244,257.34,220.58,1,Sunny,Highway,1,595.32,8.97,8,Fast,1,Accra,Kumasi,70.0
215,4.8945,-1.7554,5.1053,-1.2466,82.14,140.81,1,Cloudy,Local,0,163.98,9.27,2,Safe,1,Takoradi,Cape Coast,35.0
216,10.0607,-2.5099,7.5855,-1.9395,363.86,436.63,1,Cloudy,Main,0,847.27,8.53,3,Safe,1,Wa,Techiman,50.0
217,5.6698,0.0166,6.6101,0.4713,154.13,184.96,1,Rainy,Main,1,421.66,8.41,4,Fast,0,Tema,Ho,50.0
218,7.3399,-2.3268,10.7856,-0.8514,553.16,829.74,2,Sunny,Main,1,1381.66,8.13,6,Safe,0,Sunyani,Bolgatanga,40.0
219,7.5855,-1.9395,4.8945,-1.7554,367.41,314.92,1,Sunny,Highway,0,702.04,8.65,3,Safe,1,Techiman,Takoradi,70.0
220,6.0945,-0.2611,5.1053,-1.2466,201.44,241.73,1,Sunny,Main,0,469.69,9.33,8,Scenic,1,Koforidua,Cape Coast,50.0
221,7.3399,-2.3268,7.5855,-1.9395,64.89,55.62,1,Rainy,Highway,0,176.25,9.48,2,Fast,1,Sunyani,Techiman,70.0
222,10.7856,-0.8514,6.6885,-1.6244,559.3,599.25,2,Rainy,Highway,1,1576.36,8.57,8,Safe,0,Bolgatanga,Kumasi,56.0
223,9.4075,-0.8536,6.0945,-0.2611,459.35,551.22,1,Rainy,Main,0,871.46,8.68,3,Fast,0,Tamale,Koforidua,50.0
224,5.6037,-0.187,6.0945,-0.2611,67.63,144.92,2,Sunny,Local,0,165.82,8.69,1,Fast,0,Accra,Koforidua,28.0
225,5.6037,-0.187,9.4075,-0.8536,555.08,951.57,3,Sunny,Highway,0,1255.56,8.25,2,Fast,0,Accra,Tamale,35.0
226,10.0607,-2.5099,6.2007,-1.6663,537.35,575.73,2,Sunny,Highway,1,1376.56,8.24,2,Fast,1,Wa,Obuasi,56.0
227,9.4075,-0.8536,6.6885,-1.6244,391.16,586.74,2,Rainy,Main,2,882.91,8.41,9,Scenic,0,Tamale,Kumasi,40.0
228,5.6698,0.0166,7.3399,-2.3268,387.49,332.13,1,Cloudy,Highway,0,766.23,9.05,10,Fast,1,Tema,Sunyani,70.0
229,6.6101,0.4713,7.3399,-2.3268,386.11,413.69,2,Sunny,Highway,1,822.25,8.3,9,Fast,1,Ho,Sunyani,56.0
230,6.6885,-1.6244,6.2007,-1.6663,73.47,157.44,2,Rainy,Local,0,160.6,7.53,7,Safe,0,Kumasi,Obuasi,28.0
231,4.8945,-1.7554,5.6037,-0.187,240.21,288.25,1,Stormy,Main,0,611.83,8.55,5,Fast,0,Takoradi,Accra,50.0
232,5.6037,-0.187,6.6885,-1.6244,254.42,545.19,2,Sunny,Local,0,714.65,7.15,5,Fast,1,Accra,Kumasi,28.0
233,5.1053,-1.2466,9.4075,-0.8536,579.04,1240.8,2,Sunny,Local,0,1653.45,7.5,9,Safe,0,Cape Coast,Tamale,28.0
234,5.6037,-0.187,6.2007,-1.6663,216.13,518.71,3,Rainy,Main,0,447.64,6.61,2,Scenic,0,Accra,Obuasi,25.0
235,7.3399,-2.3268,5.6698,0.0166,410.95,704.49,3,Sunny,Highway,3,880.45,5.78,2,Scenic,0,Sunyani,Tema,35.0
236,5.6037,-0.187,5.6698,0.0166,29.86,31.99,2,Sunny,Highway,2,59.69,7.35,7,Scenic,0,Accra,Tema,56.0
237,7.5855,-1.9395,5.6037,-0.187,378.91,405.98,2,Sunny,Highway,0,916.23,8.16,1,Fast,1,Techiman,Accra,56.0
238,5.6037,-0.187,6.0945,-0.2611,68.79,73.7,2,Sunny,Highway,1,144.1,8.58,6,Fast,1,Accra,Koforidua,56.0
239,6.6885,-1.6244,7.5855,-1.9395,134.54,461.28,3,Sunny,Local,0,395.99,7.84,9,Scenic,0,Kumasi,Techiman,17.5
240,6.6885,-1.6244,4.8945,-1.7554,267.33,286.42,2,Stormy,Highway,0,771.7,7.7,2,Fast,0,Kumasi,Takoradi,56.0
241,5.6698,0.0166,4.8945,-1.7554,276.99,332.39,1,Sunny,Main,0,704.55,9.41,9,Scenic,1,Tema,Takoradi,50.0
242,6.0945,-0.2611,7.5855,-1.9395,324.92,278.5,1,Cloudy,Highway,1,681.01,8.5,9,Fast,1,Koforidua,Techiman,70.0
243,6.6101,0.4713,10.7856,-0.8514,651.34,558.29,1,Cloudy,Highway,0,1402.01,9.14,1,Safe,1,Ho,Bolgatanga,70.0
244,5.1053,-1.2466,6.6101,0.4713,331.0,567.43,1,Rainy,Local,0,560.95,8.87,8,Scenic,0,Cape Coast,Ho,35.0
245,5.6037,-0.187,9.4075,-0.8536,556.84,477.29,1,Rainy,Highway,0,980.73,8.61,8,Safe,0,Accra,Tamale,70.0
246,5.6037,-0.187,5.6698,0.0166,31.47,47.2,2,Sunny,Main,0,80.63,8.04,10,Fast,0,Accra,Tema,40.0
247,4.8945,-1.7554,10.0607,-2.5099,756.85,908.22,1,Sunny,Main,0,1361.13,8.89,3,Safe,1,Takoradi,Wa,50.0
248,6.6885,-1.6244,5.6037,-0.187,257.43,275.82,2,Sunny,Highway,1,663.15,8.05,7,Fast,0,Kumasi,Accra,56.0
249,5.1053,-1.2466,6.2007,-1.6663,161.12,138.1,1,Sunny,Highway,0,317.59,8.67,1,Safe,1,Cape Coast,Obuasi,70.0
250,5.6698,0.0166,9.4075,-0.8536,513.51,1232.42,3,Sunny,Main,0,1611.23,8.24,9,Safe,0,Tema,Tamale,25.0
251,10.0607,-2.5099,7.5855,-1.9395,356.55,382.02,2,Sunny,Highway,0,862.9,8.73,5,Safe,0,Wa,Techiman,56.0
252,6.0945,-0.2611,6.2007,-1.6663,206.11,309.17,2,Sunny,Main,0,482.3,8.66,5,Safe,0,Koforidua,Obuasi,40.0
253,6.6101,0.4713,6.0945,-0.2611,126.81,271.74,2,Sunny,Local,0,258.48,8.06,4,Fast,1,Ho,Koforidua,28.0
254,9.4075,-0.8536,7.3399,-2.3268,341.08,584.71,1,Rainy,Local,1,915.94,8.38,6,Fast,1,Tamale,Sunyani,35.0
255,6.6101,0.4713,7.5855,-1.9395,363.71,436.45,1,Sunny,Main,0,938.08,9.07,8,Scenic,0,Ho,Techiman,50.0
256,7.5855,-1.9395,10.7856,-0.8514,484.46,1162.7,3,Sunny,Main,0,1178.21,6.07,1,Safe,0,Techiman,Bolgatanga,25.0
257,7.3399,-2.3268,6.2007,-1.6663,180.6,309.6,1,Rainy,Local,1,411.99,8.34,9,Fast,1,Sunyani,Obuasi,35.0
258,7.5855,-1.9395,9.4075,-0.8536,285.17,342.2,1,Cloudy,Main,0,627.91,8.6,8,Safe,1,Techiman,Tamale,50.0
259,5.6037,-0.187,6.0945,-0.2611,70.84,121.44,3,Sunny,Highway,1,224.56,6.33,4,Scenic,0,Accra,Koforidua,35.0
260,6.0945,-0.2611,6.6885,-1.6244,199.56,427.63,2,Stormy,Local,0,575.99,8.49,8,Fast,0,Koforidua,Kumasi,28.0
261,7.3399,-2.3268,6.6885,-1.6244,127.5,136.61,2,Sunny,Highway,1,249.58,8.45,10,Safe,0,Sunyani,Kumasi,56.0
262,5.1053,-1.2466,6.0945,-0.2611,203.08,217.59,2,Cloudy,Highway,0,588.92,8.26,2,Scenic,0,Cape Coast,Koforidua,56.0
263,9.4075,-0.8536,10.7856,-0.8514,194.42,291.63,2,Rainy,Main,1,396.06,7.35,4,Scenic,0,Tamale,Bolgatanga,40.0
264,6.6885,-1.6244,4.8945,-1.7554,241.26,361.89,2,Rainy,Main,0,700.38,7.64,7,Fast,0,Kumasi,Takoradi,40.0
265,6.0945,-0.2611,9.4075,-0.8536,482.46,1033.84,2,Sunny,Local,1,1396.27,7.35,6,Fast,1,Koforidua,Tamale,28.0
266,6.0945,-0.2611,7.5855,-1.9395,298.86,320.21,2,Sunny,Highway,1,599.21,7.23,6,Scenic,1,Koforidua,Techiman,56.0
267,7.5855,-1.9395,10.7856,-0.8514,468.79,1004.55,2,Cloudy,Local,0,1219.61,8.6,6,Scenic,1,Techiman,Bolgatanga,28.0
268,5.6037,-0.187,10.7856,-0.8514,711.9,1220.4,3,Sunny,Highway,0,1653.37,5.99,1,Safe,0,Accra,Bolgatanga,35.0
269,10.7856,-0.8514,7.5855,-1.9395,472.67,405.15,1,Cloudy,Highway,1,868.27,8.59,5,Safe,1,Bolgatanga,Techiman,70.0
270,5.6698,0.0166,6.2007,-1.6663,234.74,251.51,2,Cloudy,Highway,0,614.9,8.82,1,Scenic,1,Tema,Obuasi,56.0
271,7.5855,-1.9395,5.1053,-1.2466,385.17,825.36,2,Sunny,Local,0,1012.98,7.36,8,Safe,1,Techiman,Cape Coast,28.0
272,6.0945,-0.2611,10.7856,-0.8514,642.46,2202.72,3,Rainy,Local,2,1524.71,6.45,7,Fast,0,Koforidua,Bolgatanga,17.5
273,6.2007,-1.6663,5.1053,-1.2466,175.16,262.74,2,Sunny,Main,0,442.5,7.68,4,Fast,1,Obuasi,Cape Coast,40.0
274,4.8945,-1.7554,5.1053,-1.2466,77.88,83.44,2,Cloudy,Highway,1,165.14,7.7,6,Scenic,0,Takoradi,Cape Coast,56.0
275,9.4075,-0.8536,6.6101,0.4713,415.76,356.37,1,Sunny,Highway,0,1002.01,8.83,7,Fast,1,Tamale,Ho,70.0
276,5.6698,0.0166,6.0945,-0.2611,75.04,160.8,2,Sunny,Local,2,203.92,7.18,9,Fast,0,Tema,Koforidua,28.0
277,7.5855,-1.9395,10.0607,-2.5099,356.26,534.39,2,Rainy,Main,0,809.55,7.43,5,Scenic,0,Techiman,Wa,40.0
278,9.4075,-0.8536,7.5855,-1.9395,287.39,431.08,2,Sunny,Main,0,612.44,7.0,9,Fast,1,Tamale,Techiman,40.0
279,4.8945,-1.7554,6.6101,0.4713,386.53,463.84,1,Sunny,Main,0,701.53,8.93,6,Fast,1,Takoradi,Ho,50.0
280,10.0607,-2.5099,7.5855,-1.9395,351.16,376.24,2,Cloudy,Highway,1,1043.92,8.67,9,Fast,0,Wa,Techiman,56.0
281,4.8945,-1.7554,6.6885,-1.6244,258.27,221.37,1,Sunny,Highway,0,623.48,9.22,7,Fast,1,Takoradi,Kumasi,70.0
282,4.8945,-1.7554,10.7856,-0.8514,891.69,1337.54,2,Cloudy,Main,1,1912.28,6.63,10,Safe,0,Takoradi,Bolgatanga,40.0
283,9.4075,-0.8536,6.0945,-0.2611,459.39,689.08,2,Sunny,Main,1,948.4,7.49,3,Fast,0,Tamale,Koforidua,40.0
284,6.6101,0.4713,10.7856,-0.8514,599.35,1027.46,1,Sunny,Local,0,1497.29,8.59,9,Safe,0,Ho,Bolgatanga,35.0
285,9.4075,-0.8536,5.6037,-0.187,577.57,693.08,1,Rainy,Main,0,1406.11,8.67,1,Fast,0,Tamale,Accra,50.0
286,10.7856,-0.8514,6.6885,-1.6244,571.39,612.2,2,Rainy,Highway,1,1259.95,7.68,7,Safe,1,Bolgatanga,Kumasi,56.0
287,5.6037,-0.187,6.6101,0.4713,164.8,247.2,2,Sunny,Main,2,448.61,7.29,4,Fast,1,Accra,Ho,40.0
288,7.3399,-2.3268,5.6698,0.0166,429.72,920.83,2,Sunny,Local,0,1058.95,8.32,10,Scenic,0,Sunyani,Tema,28.0
289,6.6101,0.4713,6.6885,-1.6244,300.7,451.05,2,Stormy,Main,0,784.3,8.55,10,Fast,0,Ho,Kumasi,40.0
290,6.6885,-1.6244,6.0945,-0.2611,204.97,439.22,2,Rainy,Local,1,370.08,7.57,4,Fast,0,Kumasi,Koforidua,28.0
291,7.3399,-2.3268,6.6885,-1.6244,131.16,112.42,1,Cloudy,Highway,0,231.49,8.9,3,Safe,1,Sunyani,Kumasi,70.0
292,5.6037,-0.187,10.0607,-2.5099,709.27,1215.89,3,Sunny,Highway,1,2206.69,8.17,3,Safe,0,Accra,Wa,35.0
293,7.5855,-1.9395,5.1053,-1.2466,357.22,612.38,3,Sunny,Highway,1,800.72,6.07,3,Scenic,0,Techiman,Cape Coast,35.0
294,5.6698,0.0166,6.0945,-0.2611,67.68,162.43,3,Cloudy,Main,2,145.97,7.39,10,Fast,0,Tema,Koforidua,25.0
295,10.7856,-0.8514,6.6101,0.4713,588.91,504.78,1,Rainy,Highway,0,1077.44,9.38,9,Fast,0,Bolgatanga,Ho,70.0
296,10.7856,-0.8514,6.2007,-1.6663,663.04,795.65,1,Sunny,Main,2,1737.67,7.87,2,Scenic,1,Bolgatanga,Obuasi,50.0
297,6.6885,-1.6244,5.6037,-0.187,247.27,211.95,1,Cloudy,Highway,1,657.6,8.92,4,Fast,0,Kumasi,Accra,70.0
298,6.6101,0.4713,6.6885,-1.6244,310.68,532.59,1,Sunny,Local,0,649.56,8.6,7,Scenic,1,Ho,Kumasi,35.0
299,10.0607,-2.5099,6.6885,-1.6244,505.3,433.11,1,Rainy,Highway,0,1211.32,8.84,3,Scenic,1,Wa,Kumasi,70.0
300,4.8945,-1.7554,5.6037,-0.187,256.85,550.39,2,Rainy,Local,0,714.19,7.5,1,Fast,0,Takoradi,Accra,28.0
301,6.6101,0.4713,4.8945,-1.7554,411.51,352.72,1,Stormy,Highway,0,1125.91,9.21,4,Fast,0,Ho,Takoradi,70.0
302,5.6698,0.0166,6.2007,-1.6663,243.5,260.89,2,Stormy,Highway,1,654.79,8.1,6,Scenic,0,Tema,Obuasi,56.0
303,10.0607,-2.5099,6.0945,-0.2611,663.36,568.59,1,Sunny,Highway,1,1783.37,8.78,3,Safe,0,Wa,Koforidua,70.0
304,10.7856,-0.8514,5.6698,0.0166,732.38,878.86,1,Cloudy,Main,0,1732.64,9.02,5,Scenic,0,Bolgatanga,Tema,50.0
305,9.4075,-0.8536,7.5855,-1.9395,300.32,257.42,1,Cloudy,Highway,0,506.32,8.9,7,Scenic,1,Tamale,Techiman,70.0
306,5.6698,0.0166,10.7856,-0.8514,738.01,885.61,1,Sunny,Main,1,1742.15,8.89,6,Fast,1,Tema,Bolgatanga,50.0
307,5.6037,-0.187,4.8945,-1.7554,248.46,212.97,1,Sunny,Highway,0,562.2,8.53,9,Scenic,1,Accra,Takoradi,70.0
308,6.6885,-1.6244,5.6698,0.0166,268.23,402.34,2,Sunny,Main,0,671.53,8.7,6,Fast,1,Kumasi,Tema,40.0
309,5.6037,-0.187,4.8945,-1.7554,251.31,301.57,1,Sunny,Main,0,426.67,9.33,7,Fast,0,Accra,Takoradi,50.0
310,5.6698,0.0166,6.6885,-1.6244,262.22,561.9,2,Sunny,Local,0,550.94,8.31,1,Scenic,1,Tema,Kumasi,28.0
311,5.1053,-1.2466,6.2007,-1.6663,163.42,140.07,1,Sunny,Highway,0,340.1,8.94,8,Fast,1,Cape Coast,Obuasi,70.0
312,5.1053,-1.2466,6.6885,-1.6244,235.47,282.56,1,Sunny,Main,0,630.12,8.58,6,Fast,1,Cape Coast,Kumasi,50.0
313,7.5855,-1.9395,6.6101,0.4713,381.17,571.76,2,Rainy,Main,0,916.23,8.51,10,Scenic,1,Techiman,Ho,40.0
314,6.6101,0.4713,9.4075,-0.8536,456.4,489.0,2,Sunny,Highway,1,902.68,7.79,8,Fast,1,Ho,Tamale,56.0
315,10.7856,-0.8514,6.0945,-0.2611,657.29,1126.78,1,Cloudy,Local,1,1555.98,8.52,8,Fast,0,Bolgatanga,Koforidua,35.0
316,10.7856,-0.8514,7.3399,-2.3268,525.46,900.79,1,Rainy,Local,0,982.78,9.42,2,Fast,1,Bolgatanga,Sunyani,35.0
317,4.8945,-1.7554,5.1053,-1.2466,75.65,162.11,2,Cloudy,Local,0,215.26,7.38,8,Safe,0,Takoradi,Cape Coast,28.0
318,4.8945,-1.7554,6.2007,-1.6663,188.24,282.36,2,Sunny,Main,1,502.86,7.06,3,Safe,0,Takoradi,Obuasi,40.0
319,4.8945,-1.7554,9.4075,-0.8536,642.62,771.14,1,Rainy,Main,0,1213.62,8.78,4,Fast,0,Takoradi,Tamale,50.0
320,9.4075,-0.8536,6.6885,-1.6244,420.51,1009.22,3,Sunny,Main,2,1177.28,6.49,6,Safe,0,Tamale,Kumasi,25.0
321,7.3399,-2.3268,6.0945,-0.2611,334.26,1146.03,3,Sunny,Local,0,1023.62,7.68,9,Scenic,0,Sunyani,Koforidua,17.5
322,6.0945,-0.2611,7.5855,-1.9395,323.62,485.43,2,Sunny,Main,0,842.45,8.49,2,Scenic,0,Koforidua,Techiman,40.0
323,7.3399,-2.3268,5.6698,0.0166,414.18,1420.05,3,Rainy,Local,0,1004.89,7.79,1,Scenic,0,Sunyani,Tema,17.5
324,5.6037,-0.187,7.3399,-2.3268,388.88,1333.3,3,Sunny,Local,2,1242.42,7.55,5,Fast,0,Accra,Sunyani,17.5
325,7.3399,-2.3268,6.2007,-1.6663,175.87,150.75,1,Rainy,Highway,0,291.56,9.24,2,Fast,1,Sunyani,Obuasi,70.0
326,9.4075,-0.8536,7.5855,-1.9395,292.54,1002.99,3,Sunny,Local,1,599.03,8.0,2,Fast,0,Tamale,Techiman,17.5
327,7.5855,-1.9395,6.2007,-1.6663,204.92,307.38,2,Sunny,Main,0,441.54,7.49,9,Safe,1,Techiman,Obuasi,40.0
328,5.6037,-0.187,10.0607,-2.5099,703.62,603.1,1,Cloudy,Highway,0,1435.23,9.04,9,Scenic,1,Accra,Wa,70.0
329,7.3399,-2.3268,9.4075,-0.8536,340.47,817.13,3,Sunny,Main,1,944.69,7.04,2,Safe,0,Sunyani,Tamale,25.0
330,9.4075,-0.8536,6.6885,-1.6244,419.12,449.06,2,Sunny,Highway,2,943.05,6.57,5,Safe,1,Tamale,Kumasi,56.0
331,6.0945,-0.2611,4.8945,-1.7554,273.67,328.4,1,Sunny,Main,1,676.27,8.63,5,Scenic,0,Koforidua,Takoradi,50.0
332,7.3399,-2.3268,4.8945,-1.7554,338.45,362.62,2,Sunny,Highway,1,714.57,7.35,3,Fast,0,Sunyani,Takoradi,56.0
333,9.4075,-0.8536,10.7856,-0.8514,184.95,221.94,1,Cloudy,Main,0,335.38,9.33,9,Safe,1,Tamale,Bolgatanga,50.0
334,4.8945,-1.7554,10.0607,-2.5099,704.85,1691.64,3,Sunny,Main,1,1944.07,5.84,9,Scenic,0,Takoradi,Wa,25.0
335,10.7856,-0.8514,9.4075,-0.8536,206.85,496.44,3,Sunny,Main,2,459.62,6.73,9,Fast,0,Bolgatanga,Tamale,25.0
336,4.8945,-1.7554,6.0945,-0.2611,264.0,452.57,3,Sunny,Highway,1,631.44,6.46,2,Fast,0,Takoradi,Koforidua,35.0
337,10.7856,-0.8514,6.2007,-1.6663,675.72,810.86,1,Sunny,Main,0,1188.37,9.03,4,Scenic,1,Bolgatanga,Obuasi,50.0
338,6.2007,-1.6663,10.7856,-0.8514,634.15,1087.11,1,Rainy,Local,0,1665.68,8.86,4,Scenic,1,Obuasi,Bolgatanga,35.0
339,6.6885,-1.6244,5.6698,0.0166,265.0,567.86,2,Rainy,Local,0,520.46,8.03,3,Fast,0,Kumasi,Tema,28.0
340,6.6885,-1.6244,10.0607,-2.5099,465.31,1116.74,3,Sunny,Main,1,1398.24,6.41,2,Fast,0,Kumasi,Wa,25.0
341,6.6885,-1.6244,7.3399,-2.3268,140.94,241.61,3,Sunny,Highway,0,304.72,6.21,8,Safe,0,Kumasi,Sunyani,35.0
342,6.0945,-0.2611,6.2007,-1.6663,210.14,252.17,1,Sunny,Main,0,456.49,9.16,7,Fast,0,Koforidua,Obuasi,50.0
343,4.8945,-1.7554,5.6698,0.0166,269.31,323.17,1,Rainy,Main,0,581.58,8.67,5,Safe,1,Takoradi,Tema,50.0
344,6.2007,-1.6663,10.7856,-0.8514,637.67,683.22,2,Stormy,Highway,0,1585.29,8.81,9,Fast,0,Obuasi,Bolgatanga,56.0
345,10.7856,-0.8514,6.0945,-0.2611,643.65,1544.76,3,Sunny,Main,5,1328.45,7.22,6,Safe,0,Bolgatanga,Koforidua,25.0
346,9.4075,-0.8536,6.2007,-1.6663,455.57,390.49,1,Sunny,Highway,0,1037.0,8.88,3,Scenic,1,Tamale,Obuasi,70.0
347,5.6037,-0.187,6.6885,-1.6244,250.88,430.08,1,Cloudy,Local,0,424.96,9.37,7,Scenic,1,Accra,Kumasi,35.0
348,9.4075,-0.8536,5.1053,-1.2466,628.46,1077.36,1,Sunny,Local,0,1714.97,9.28,3,Fast,0,Tamale,Cape Coast,35.0
349,5.6037,-0.187,10.0607,-2.5099,728.67,1249.15,1,Sunny,Local,0,1792.07,9.27,4,Fast,0,Accra,Wa,35.0
350,5.1053,-1.2466,4.8945,-1.7554,77.95,187.08,3,Sunny,Main,0,228.5,7.87,6,Safe,0,Cape Coast,Takoradi,25.0
351,9.4075,-0.8536,4.8945,-1.7554,644.25,690.27,2,Cloudy,Highway,1,1340.77,7.26,9,Scenic,0,Tamale,Takoradi,56.0
352,7.3399,-2.3268,10.0607,-2.5099,387.07,663.55,1,Sunny,Local,0,954.61,9.22,8,Fast,1,Sunyani,Wa,35.0
353,7.3399,-2.3268,5.6698,0.0166,409.24,613.86,2,Sunny,Main,0,775.99,8.8,7,Fast,0,Sunyani,Tema,40.0
354,6.6101,0.4713,5.6037,-0.187,172.5,184.82,2,Rainy,Highway,0,363.74,8.8,5,Safe,0,Ho,Accra,56.0
355,4.8945,-1.7554,7.5855,-1.9395,389.22,467.06,1,Cloudy,Main,1,660.63,8.94,3,Fast,0,Takoradi,Techiman,50.0
356,5.6037,-0.187,9.4075,-0.8536,556.72,596.49,2,Cloudy,Highway,0,1213.16,7.18,8,Safe,0,Accra,Tamale,56.0
357,5.6037,-0.187,6.2007,-1.6663,217.46,372.79,1,Cloudy,Local,0,384.87,9.28,8,Fast,1,Accra,Obuasi,35.0
358,5.6698,0.0166,6.6101,0.4713,147.59,158.13,2,Cloudy,Highway,0,294.15,7.94,9,Fast,0,Tema,Ho,56.0
359,7.5855,-1.9395,4.8945,-1.7554,375.0,321.43,1,Rainy,Highway,0,821.29,8.6,9,Scenic,1,Techiman,Takoradi,70.0
360,4.8945,-1.7554,6.6101,0.4713,401.7,602.55,2,Sunny,Main,0,832.73,8.69,3,Safe,0,Takoradi,Ho,40.0
361,6.0945,-0.2611,6.6101,0.4713,126.44,108.38,1,Sunny,Highway,0,227.08,8.55,8,Scenic,1,Koforidua,Ho,70.0
362,6.6101,0.4713,5.6698,0.0166,142.7,214.05,2,Cloudy,Main,0,273.62,8.55,4,Fast,0,Ho,Tema,40.0
363,6.0945,-0.2611,5.6037,-0.187,71.85,172.44,3,Sunny,Main,0,168.23,7.21,4,Fast,0,Koforidua,Accra,25.0
364,6.0945,-0.2611,5.1053,-1.2466,186.32,447.17,3,Sunny,Main,2,376.21,6.16,7,Scenic,0,Koforidua,Cape Coast,25.0
365,6.0945,-0.2611,7.5855,-1.9395,310.06,531.53,3,Sunny,Highway,1,761.16,5.22,10,Safe,0,Koforidua,Techiman,35.0
